film_id,titre,date,budget,genres,pays,nationalite,duree,franchise,remake,popularite_score,score,nombre_vote,semaine_fr,semaine_usa,entrees_fr,entrees_usa,langue,pegi,annee,titre_original
14998,sentimental,,,comédie,espagne,espagne,82.0,,,,,,,,9914.0,,"espagnol, arabe",Tous publics,2020.0,
14999,sword art online - progressive - scherzo of deep night,,,animation,japon,japon,101.0,,,,,,,,22622.0,,japonais,,2022.0,gekijō-ban sword art online: progressive kuraki yūyami no scherzo
15000,comme une actrice,,,comédie,france,france,93.0,,,,,,,,6161.0,,"français, mandarin",Tous publics,2022.0,
15001,du crépitement sous les néons,,,thriller,france,france,98.0,,,,,,,,13060.0,,français,,2022.0,
15002,parents délèves,,,comédie,france,france,89.0,,,,,,,,110248.0,,français,Tous publics,2020.0,
15003,méduse,,,drame,france,france,87.0,,,,,,,,1847.0,,français,Tous publics,2022.0,
15004,si proche du soleil,,,drame,no country,france,90.0,,,,,,,,148.0,,no language,,2024.0,
15005,hitman & bodyguard 2,,,action,royaume-uni,u.s.a.,100.0,,,,,,,,214788.0,,"anglais, espagnol, japonais, russe",Tous publics avec avertissement,2021.0,the hitmans wifes bodyguard
15006,le royaume des étoiles,,,animation,allemagne,allemagne,85.0,,,,,,,,158405.0,,allemand,Tous publics,2021.0,peterchens mondfahrt
15007,vous ne désirez que moi,,,romantique,france,france,95.0,,,,,,,,22526.0,,français,Tous publics,2021.0,
15008,maurice le chat fabuleux,,,animation,royaume-uni,grande-bretagne,93.0,,,,,,,,56867.0,,anglais,Tous publics,2022.0,the amazing maurice
15009,bowling saturne,,,drame,france,france,114.0,,,,,,,,7643.0,,français,,2022.0,
15010,radio metronom,,,drame,roumanie,roumanie,102.0,,,,,,,,7028.0,,roumain,Tous publics,2022.0,metronom
15011,rifkins festival,,,comédie,espagne,u.s.a.,88.0,,,,,,,,39643.0,,"anglais, espagnol, suédois",Tous publics,2020.0,
15012,joy ride,,,comédie,royaume-uni,u.s.a.,95.0,,,,,,,,9258.0,,"anglais, coréen, mandarin",Tous publics,2023.0,
15013,saloum,,,action,sénégal,sénégal,84.0,,,,,,,,988.0,,"français, wolof",Tous publics avec avertissement,2021.0,
15014,tad lexplorateur et la table démeraude,,,animation,espagne,espagne,90.0,,,,,,,,204164.0,,"espagnol, anglais, français",Tous publics,2022.0,tadeo jones 3: la tabla esmeralda
15015,zone(s) de turbulence,,,comédie,islande,islande,97.0,,,,,,,,5218.0,,"anglais, suédois",,2023.0,northern comfort
15016,"josée, le tigre et les poissons",,,animation,japon,japon,99.0,,,,,,,,10060.0,,japonais,Tous publics,2020.0,josee to tora to sakana-tachi
15017,the good criminal,,,action,états-unis,u.s.a.,99.0,,,,,,,,116387.0,,"anglais, espagnol, allemand",Tous publics,2020.0,honest thief
15018,"billie holiday, une affaire détat",,,biographique,états-unis,u.s.a.,126.0,,,,,,,,39905.0,,"anglais, italien, allemand",Tous publics avec avertissement,2021.0,the united states vs. billie holiday
15019,never rarely sometimes always,,,drame,états-unis,u.s.a.,101.0,,,,,,,,10535.0,,anglais,Tous publics,2020.0,
15020,juste sous vos yeux,,,drame,corée du sud,corée du sud,85.0,,,,,,,,7264.0,,coréen,Tous publics,2021.0,dangsin-eolgul-apeseo
15021,sundown,,,drame,france,mexique,82.0,,,,,,,,31985.0,,"anglais, espagnol",Tous publics,2021.0,
15022,inu-oh,,,animation,japon,japon,98.0,,,,,,,,9716.0,,japonais,Tous publics,2021.0,
15023,les héroïques,,,comédie,france,france,99.0,,,,,,,,7434.0,,français,Tous publics,2021.0,
15024,cette musique ne joue pour personne,,,comédie,france,france,107.0,,,,,,,,51677.0,,français,Tous publics,2021.0,
15025,un automne à great yarmouth,,,drame,portugal,portugal,113.0,,,,,,,,441.0,,"portugais, anglais",,2022.0,great yarmouth: provisional figures
15026,"ainbo, princesse damazonie",,,animation,pérou,pérou,84.0,,,,,,,,109322.0,,"néerlandais, espagnol, anglais",Tous publics,2021.0,ainbo
15027,la pièce rapportée,,,comédie,france,france,86.0,,,,,,,,26288.0,,français,Tous publics,2020.0,
15028,lodeur du vent,,,drame,iran,iran,90.0,,,,,,,,8528.0,,persan,Tous publics,2022.0,derb
15029,sentinelle sud,,,drame,france,france,97.0,,,,,,,,12440.0,,"français, arabe",Tous publics,2021.0,
15030,samouraï academy,,,animation,états-unis,u.s.a.,98.0,,,,,,,,151216.0,,anglais,Tous publics,2022.0,paws of fury: the legend of hank
15031,nos âmes denfants,,,drame,états-unis,u.s.a.,109.0,,,,,,,,20705.0,,"persan, anglais",Tous publics,2021.0,cmon cmon
15032,jackass forever,,,documentaire,états-unis,u.s.a.,96.0,,,,,,,,23500000.0,,anglais,,2022.0,
15033,fatima,,,drame,états-unis,portugal,113.0,,,,,,,,12767.0,,anglais,Tous publics,2020.0,
15034,hopper et le hamster des ténèbres,,,animation,belgique,belgique,91.0,,,,,,,,211019.0,,anglais,Tous publics,2022.0,chickenhare and the hamster of darkness
15035,freaky,,,comédie,états-unis,u.s.a.,102.0,,,,,,,,33783.0,,"anglais, espagnol",,2020.0,
15036,the king of staten island,,,comédie,états-unis,u.s.a.,136.0,,,,,,,,14320.0,,anglais,Tous publics,2020.0,
15037,sons of philadelphia,,,action,france,u.s.a.,90.0,,,,,,,,15334.0,,anglais,,2020.0,the sound of philadelphia
15038,le champ des possibles,,,drame,brésil,brésil,121.0,,,,,,,,640.0,,portugais,Unrated,2021.0,deserto particular
15039,freda,,,drame,haïti,haïti,93.0,,,,,,,,11074.0,,"haïtien, anglais, français",Tous publics,2021.0,
15040,flag day,,,policier,états-unis,u.s.a.,109.0,,,,,,,,36741.0,,anglais,Tous publics,2021.0,
15041,garçon chiffon,,,comédie,france,france,108.0,,,,,,,,10155.0,,français,Tous publics,2020.0,
15042,le serment de pamfir,,,action,ukraine,ukraine,107.0,,,,,,,,17829.0,,ukrainien,Tous publics avec avertissement,2022.0,pamfir
15043,music hole,,,comédie,belgique,belgique,80.0,,,,,,,,3490.0,,français,Tous publics avec avertissement,2021.0,
15044,les mal-aimés,,,no kind,france,france,0.0,,,,,,,,4986.0,,français,,,
15045,all my life,,,drame,états-unis,u.s.a.,91.0,,,,,,,,36.0,,anglais,Tous publics,2020.0,
15046,amore mio,,,drame,france,france,85.0,,,,,,,,3469.0,,français,Tous publics,2022.0,
15047,ils sont vivants,,,drame,france,france,112.0,,,,,,,,24084.0,,"français, anglais",Tous publics,2021.0,
15048,tre piani,,,drame,italie,italie,119.0,,,,,,,,65389.0,,italien,Tous publics,2021.0,
15049,mourir à ibiza (un film en trois étés),,,drame,france,france,107.0,,,,,,,,925.0,,"français, espagnol, anglais",,2022.0,
15050,arthur rambo,,,drame,france,france,87.0,,,,,,,,22203.0,,français,Tous publics,2021.0,
15051,profession du père,,,comédie,france,france,105.0,,,,,,,,25406.0,,français,Tous publics,2020.0,
15052,vaurien,,,drame,france,france,96.0,,,,,,,,4233.0,,français,Tous publics,2020.0,
15053,el agua,,,drame,suisse,espagne,104.0,,,,,,,,7432.0,,espagnol,,2022.0,
15054,sublime,,,drame,argentine,argentine,100.0,,,,,,,,3463.0,,espagnol,,2022.0,
15055,blue bayou,,,drame,états-unis,u.s.a.,117.0,,,,,,,,7783.0,,anglais,R,2021.0,
15056,"kanun, la loi du sang",,,thriller,france,france,95.0,,,,,,,,5398.0,,français,Tous publics,2022.0,
15057,halloween kills,,,action,états-unis,u.s.a.,105.0,,,,,,,,128699.0,,anglais,,2021.0,
15058,pompon ours,,,animation,france,france,7.0,,,,,,,,24494.0,,français,,,
15059,amel & les fauves,,,drame,tunisie,tunisie,122.0,,,,,,,,1039.0,,arabe,,2021.0,streams
15060,lhomme de la cave,,,drame,france,france,114.0,,,,,,,,30792.0,,français,Tous publics,2021.0,
15061,mafia mamma,,,action,royaume-uni,grande-bretagne,101.0,,,,,,,,2032200.0,,anglais,R,2023.0,
15062,fièvre méditerranéenne,,,comédie,allemagne,palestine,108.0,,,,,,,,5745.0,,"arabe, hébreu, anglais",Tous publics,2022.0,mediterranean fever
15063,tendre et saignant,,,comédie,france,france,91.0,,,,,,,,72295.0,,français,Tous publics,2020.0,
15064,ma famille afghane,,,animation,république tchèque,république tchèque,85.0,,,,,,,,11763.0,,"tchèque, anglais, dari",Tous publics,2021.0,my sunny maad
15065,seconde jeunesse,,,comédie,italie,italie,97.0,,,,,,,,11387.0,,italien,,2022.0,astolfo
15066,tropique de la violence,,,drame,france,france,92.0,,,,,,,,4697.0,,français,Tous publics avec avertissement,2022.0,
15067,99 moons,,,drame,suisse,suisse,110.0,,,,,,,,1170.0,,"anglais, suisse allemand",Unrated,2022.0,
15068,bonne mère,,,drame,france,france,99.0,,,,,,,,13256.0,,français,Tous publics,2021.0,
15069,venez voir,,,comédie,espagne,espagne,64.0,,,,,,,,7112.0,,espagnol,Tous publics,2022.0,tenéis que venir a verla
15070,suzanna andler,,,drame,france,france,91.0,,,,,,,,9052.0,,français,Tous publics,2021.0,
15071,le soleil de trop près,,,drame,france,france,90.0,,,,,,,,3009.0,,français,Tous publics,2022.0,
15072,many saints of newark - une histoire des soprano,,,policier,états-unis,u.s.a.,120.0,,,,,,,,12136.0,,"anglais, italien, latin",Tous publics avec avertissement,2021.0,the many saints of newark
15073,un endroit comme un autre,,,drame,italie,grande-bretagne,96.0,,,,,,,,5698.0,,anglais,Tous publics,2020.0,nowhere special
15074,abuela,,,horreur,espagne,espagne,100.0,,,,,,,,45509.0,,"espagnol, français",,2021.0,la abuela
15075,samhain,,,drame,irlande,irlande,93.0,,,,,,,,5932.0,,anglais,,2021.0,you are not my mother
15076,yamabuki,,,drame,japon,japon,97.0,,,,,,,,2224.0,,"coréen, vietnamien, japonais",,2022.0,
15077,goodbye,,,drame,royaume-uni,japon,100.0,,,,,,,,5279.0,,anglais,Tous publics,2019.0,"gubbai, don gurîzu!"
15078,"varsovie 83, une affaire détat",,,drame,pologne,pologne,160.0,,,,,,,,13976.0,,polonais,Tous publics,2021.0,żeby nie było sladów
15079,2 coeurs,,,drame,états-unis,u.s.a.,101.0,,,,,,,,565000.0,,anglais,PG-13,2020.0,2 hearts
15080,harka,,,drame,france,france,87.0,,,,,,,,9053.0,,arabe,,2022.0,
15081,lhomme le plus heureux du monde,,,drame,north macedonia,macédoine,100.0,,,,,,,,4762.0,,bosniaque,Tous publics,2022.0,najsrekjniot chovek na svetot
15082,le roi cerf,,,animation,japon,japon,113.0,,,,,,,,11756.0,,japonais,Tous publics avec avertissement,2021.0,the deer king
15083,the djinn,,,horreur,états-unis,u.s.a.,82.0,,,,,,,,50312.0,,"anglais, langue des signes américaine",R,2021.0,
15084,sorcière,,,aventure,royaume-uni,grande-bretagne,110.0,,,,,,,,64911.0,,anglais,Not Rated,2020.0,the reckoning
15085,bad luck banging or loony porn,,,comédie,roumanie,roumanie,106.0,,,,,,,,6321.0,,"roumain, anglais, tchèque, français, russe",,2021.0,babardeală cu buclucsau porno balamuc
15086,a good man,,,action,états-unis,france,0.0,,,,,,,,8255.0,,"anglais, chinois, roumain, arabe, russe",,,
15087,memory box,,,drame,liban,france,102.0,,,,,,,,10607.0,,"français, arabe, anglais",Tous publics,2021.0,
15088,land of bad,,,action,états-unis,australie,113.0,,,,,,,,1835000.0,,anglais,R,2024.0,
15089,quand les vagues se retirent,,,drame,philippines,philippines,187.0,,,,,,,,849.0,,no language,Tous publics,2022.0,kapag wala nang mga alon
15090,la ruche,,,drame,kosovo,kosovo,84.0,,,,,,,,2197.0,,albanais,,2021.0,zgjoi
15091,lucky strike,,,policier,corée du sud,corée du sud,108.0,,,,,,,,34808.0,,coréen,,2020.0,beasts clawing at straws
15092,sparta,,,drame,autriche,autriche,101.0,,,,,,,,606.0,,"roumain, allemand, anglais",,2022.0,
15093,à la folie,,,drame,états-unis,france,86.0,,,,,,,,1150.0,,anglais,PG-13,2011.0,
15094,mon légionnaire,,,drame,belgique,france,106.0,,,,,,,,19728.0,,"anglais, russe, français",Tous publics,2021.0,
15095,haut et fort,,,policier,france,maroc,101.0,,,,,,,,15126.0,,arabe,Tous publics,2021.0,
15096,gaza mon amour,,,drame,territoires palestiniens occupés,france,87.0,,,,,,,,15130.0,,arabe,Tous publics,2020.0,
15097,bloody milkshake,,,action,france,u.s.a.,114.0,,,,,,,,10853.0,,"anglais, russe",,2021.0,gunpowder milkshake
15098,larbre à voeux,,,animation,australie,australie,90.0,,,,,,,,50457.0,,no language,Unrated,2019.0,the wishmas tree
15099,tout le monde mappelle mike,,,thriller,france,france,87.0,,,,,,,,397.0,,"français, arabe, somalien",,2023.0,
15100,"habib, la grande aventure",,,comédie,suisse,belgique,90.0,,,,,,,,2117.0,,français,,2022.0,
15101,villa caprice,,,drame,france,france,103.0,,,,,,,,67576.0,,français,Tous publics,2020.0,
15102,poppy field,,,drame,roumanie,roumanie,81.0,,,,,,,,1436.0,,"roumain, anglais, français, arabe",Unrated,2020.0,câmp de maci
15103,azuro,,,comédie,france,france,104.0,,,,,,,,11228.0,,français,,2022.0,
15104,la nuit des rois,,,comédie,irlande,france,134.0,,,,,,,,2258.0,,anglais,Tous publics,1996.0,
15105,la nuit aux amants,,,drame,france,france,88.0,,,,,,,,1084.0,,français,,2021.0,
15106,irresistible,,,comédie,états-unis,u.s.a.,101.0,,,,,,,,9006.0,,anglais,Tous publics,2020.0,
15107,sous les étoiles de paris,,,drame,france,france,86.0,,,,,,,,7734.0,,français,Tous publics,2020.0,
15108,le rêve de daisy,,,animation,australie,australie,88.0,,,,,,,,25332.0,,anglais,Unrated,2020.0,daisy quokka: worlds scariest animal
15109,wild men,,,aventure,danemark,danemark,104.0,,,,,,,,5004.0,,"norvégien, danois, anglais",Tous publics avec avertissement,2021.0,vildmænd
15110,les sans-dents,,,comédie,france,france,85.0,,,,,,,,8798.0,,aucun,,2020.0,
15111,bergman island,,,comédie,france,france,112.0,,,,,,,,31781.0,,"anglais, suédois, français",Tous publics,2021.0,
15112,a perfect enemy,,,drame,espagne,espagne,89.0,,,,,,,,2824.0,,"anglais, français",,2020.0,
15113,amants super-héroïques,,,comédie,italie,italie,122.0,,,,,,,,5141.0,,"italien, anglais, danois",,2021.0,supereroi
15114,great freedom,,,drame,autriche,autriche,116.0,,,,,,,,10070.0,,"allemand, anglais",,2021.0,große freiheit
15115,astrakan,,,drame,france,france,104.0,,,,,,,,3109.0,,français,Unrated,2022.0,
15116,guermantes,,,comédie,france,france,139.0,,,,,,,,5141.0,,français,Tous publics,2021.0,
15117,loup & chien,,,drame,portugal,portugal,111.0,,,,,,,,974.0,,portugais,,2022.0,lobo e cão
15118,tout fout le camp,,,comédie,france,france,94.0,,,,,,,,3364.0,,français,Tous publics,2022.0,
15119,ariaferma,,,drame,italie,italie,117.0,,,,,,,,5159.0,,italien,,2021.0,
15120,tove,,,biographique,finlande,finlande,103.0,,,,,,,,2306.0,,"suédois, finnois, anglais, français",Tous publics,2020.0,
15121,junk head,,,animation,japon,japon,100.0,,,,,,,,6264.0,,aucun,,2017.0,
15122,monsieur constant,,,no kind,france,france,108.0,,,,,,,,40.0,,"français, russe",Tous publics,2023.0,
15123,il buco,,,drame,italie,italie,93.0,,,,,,,,5839.0,,italien,Tous publics,2021.0,
15124,selon la police,,,drame,france,france,111.0,,,,,,,,5704.0,,français,Tous publics,2022.0,
15125,la mif,,,drame,suisse,suisse,112.0,,,,,,,,1709.0,,français,Tous publics,2021.0,
15126,jesus revolution,,,drame,états-unis,u.s.a.,120.0,,,,,,,,15802600.0,,anglais,PG-13,2023.0,
15127,la fille et le garçon,,,romantique,france,france,84.0,,,,,,,,114.0,,français,,2022.0,
15128,libertad,,,drame,espagne,espagne,104.0,,,,,,,,7245.0,,"espagnol, français",,2021.0,
15129,"costa brava, lebanon",,,drame,liban,liban,106.0,,,,,,,,6597.0,,arabe,Tous publics,2021.0,
15130,"la romancière, le film et le heureux hasard",,,drame,corée du sud,corée du sud,92.0,,,,,,,,8960.0,,coréen,Tous publics,2022.0,so-seol-ga-ui yeong-hwa
15131,nezouh,,,drame,syrie,syrie,100.0,,,,,,,,3771.0,,arabe,Tous publics,2022.0,
15132,robuste,,,comédie,france,france,95.0,,,,,,,,17245.0,,français,Tous publics,2021.0,
15133,la chance sourit à madame nikuko,,,animation,japon,japon,97.0,,,,,,,,15105.0,,"japonais, italien, espagnol, français",Tous publics,2021.0,gyokou no nikuko-chan
15134,nayola,,,animation,portugal,portugal,83.0,,,,,,,,2845.0,,portugais,Tous publics avec avertissement,2022.0,
15135,le sel des larmes,,,drame,france,france,100.0,,,,,,,,5416.0,,français,Tous publics,2020.0,
15136,a thousand and one,,,policier,états-unis,u.s.a.,117.0,,,,,,,,1795700.0,,anglais,R,2023.0,
15137,crisis,,,drame,canada,u.s.a.,118.0,,,,,,,,190649.0,,"français, anglais",R,2021.0,
15138,i comete,,,drame,france,france,124.0,,,,,,,,9083.0,,"français, corse",,2021.0,
15139,un corps sous la lave,,,drame,espagne,espagne,75.0,,,,,,,,114.0,,"espagnol, galicien",Tous publics,2021.0,eles transportan a morte
15140,marinaleda,,,comédie,france,france,51.0,,,,,,,,209.0,,français,,2023.0,
15141,book club: the next chapter,,,comédie,états-unis,u.s.a.,107.0,,,,,,,,6500000.0,,"anglais, italien",PG-13,2023.0,
15142,luise,,,drame,allemagne,france,95.0,,,,,,,,1215.0,,"""plus dinformations"", français, allemand",Tous publics,2023.0,
15143,la colline où rugissent les lionnes,,,drame,france,kosovo,83.0,,,,,,,,4342.0,,albanais,,2021.0,luaneshat et kodrës
15144,i love greece,,,comédie,france,france,90.0,,,,,,,,10645.0,,"français, grec",Tous publics,2022.0,
15145,a chiara,,,drame,italie,italie,121.0,,,,,,,,14821.0,,italien,Tous publics,2021.0,
15146,lhomme de dieu,,,biographique,grèce,grèce,111.0,,,,,,,,1515.0,,"anglais, grec",,2021.0,man of god
15147,united fight,,,action,états-unis,u.s.a.,101.0,,,,,,,,15938.0,,anglais,,2020.0,equal standard
15148,un fils du sud,,,biographique,états-unis,u.s.a.,105.0,,,,,,,,9703.0,,anglais,PG-13,2020.0,son of the south
15149,a journal for jordan,,,drame,états-unis,u.s.a.,131.0,,,,,,,,1175000.0,,anglais,PG-13,2021.0,
15150,aucun ours,,,drame,iran,iran,106.0,,,,,,,,28234.0,,"turc, persan, azerbaïdjanais",Tous publics,2022.0,khers nist
15151,studio 666,,,comédie,états-unis,u.s.a.,106.0,,,,,,,,1580000.0,,anglais,,2022.0,
15152,memento mori,,,policier,espagne,france,0.0,,,,,,,,495.0,,espagnol,,,
15153,plumes,,,comédie,france,france,112.0,,,,,,,,5471.0,,arabe,,2021.0,feathers
15154,lenfant rêvé,,,drame,france,france,107.0,,,,,,,,30218.0,,français,Tous publics,2020.0,
15155,mise au vert,,,comédie,france,france,94.0,,,,,,,,315.0,,français,,2022.0,
15156,"nadia, butterfly",,,drame,canada,canada,107.0,,,,,,,,105.0,,"français, anglais",Tous publics,2020.0,
15157,mastemah,,,horreur,france,france,100.0,,,,,,,,3603.0,,français,,2022.0,
15158,dédales,,,policier,roumanie,roumanie,118.0,,,,,,,,8937.0,,roumain,,2021.0,miracol
15159,lété nucléaire,,,drame,france,france,83.0,,,,,,,,937.0,,français,Tous publics,2020.0,
15160,all eyes off me,,,comédie,israël,israël,88.0,,,,,,,,2553.0,,hébreu,,2021.0,mishehu yohav mishehu
15161,murina,,,drame,croatie,croatie,96.0,,,,,,,,23677.0,,"croate, anglais, espagnol",Tous publics,2021.0,
15162,comedy queen,,,drame,suède,suède,93.0,,,,,,,,1333.0,,suédois,,2022.0,
15163,200 mètres,,,aventure,territoires palestiniens occupés,palestine,96.0,,,,,,,,5684.0,,"arabe, anglais, hébreu",Tous publics,2020.0,200 meters
15164,louloute,,,comédie,france,france,87.0,,,,,,,,11005.0,,français,Tous publics,2020.0,
15165,sans toi,,,drame,france,france,76.0,,,,,,,,68.0,,français,,2021.0,
15166,les fantômes distanbul,,,drame,turquie,turquie,90.0,,,,,,,,1299.0,,"arabe, turc",,2020.0,hayaletler
15167,mmxx,,,comédie,roumanie,roumanie,160.0,,,,,,,,150.0,,"roumain, français, anglais, russe, allemand, italien",,2023.0,
15168,léducation dademoka,,,comédie,kazakhstan,kazakhstan,89.0,,,,,,,,1110.0,,russe,,2022.0,ademokas education
15169,de bas étage,,,policier,france,france,86.0,,,,,,,,4981.0,,français,Tous publics,2021.0,
15170,my hero academia: heroes rising,,,animation,japon,japon,104.0,,,,,,,,5796860.0,,japonais,Tous publics,2019.0,
15171,true mothers,,,drame,japon,japon,140.0,,,,,,,,11839.0,,japonais,Tous publics,2020.0,asa ga kuru
15172,dartagnan et les trois mousquetaires,,,aventure,france,espagne,0.0,,,,,,,,20012.0,,"français, anglais",,,dartacán y los tres mosqueperros
15173,tokyo shaking,,,drame,france,france,101.0,,,,,,,,24348.0,,"anglais, français, japonais",Tous publics,2021.0,
15174,entre ciel et terre,,,action,états-unis,pologne,140.0,,,,,,,,1804.0,,"anglais, vietnamien",,1993.0,czysciec
15175,house party,,,comédie,états-unis,u.s.a.,100.0,,,,,,,,3800000.0,,anglais,R,2023.0,
15176,jours sauvages,,,drame,france,france,79.0,,,,,,,,183.0,,français,,2021.0,
15177,tempura,,,comédie,japon,japon,133.0,,,,,,,,15217.0,,japonais,Tous publics,2020.0,hold me back
15178,dealer,,,drame,belgique,belgique,104.0,,,,,,,,1137.0,,flamand,,2021.0,
15179,la vache qui chantait le futur,,,drame,chili,chili,98.0,,,,,,,,772.0,,espagnol,Tous publics,2022.0,la vaca que cantó una canción sobre el futuro
15180,le traducteur,,,drame,france,syrie,105.0,,,,,,,,2975.0,,"arabe, anglais",Tous publics,2020.0,
15181,mon année à new york,,,drame,canada,canada,101.0,,,,,,,,28851.0,,"anglais, français, espagnol",R,2020.0,my salinger year
15182,kajillionaire,,,comédie,états-unis,u.s.a.,104.0,,,,,,,,15401.0,,anglais,Tous publics,2020.0,
15183,ramona fait son cinéma,,,comédie,espagne,espagne,80.0,,,,,,,,9767.0,,espagnol,,2022.0,ramona
15184,100% loup,,,animation,australie,australie,96.0,,,,,,,,14488.0,,anglais,Tous publics,2020.0,
15185,messe basse,,,fantastique,france,france,90.0,,,,,,,,1385.0,,français,,2020.0,
15186,une femme sur le toit,,,drame,pologne,pologne,97.0,,,,,,,,612.0,,polonais,,2022.0,kobieta na dachu
15187,la jeune fille et laraignée,,,drame,suisse,suisse,98.0,,,,,,,,1008.0,,allemand,Tous publics,2021.0,das mädchen und die spinne
15188,les bouchetrous,,,animation,états-unis,u.s.a.,84.0,,,,,,,,71419.0,,anglais,Tous publics,2021.0,extinct
15189,goodnight soldier,,,drame,france,france,97.0,,,,,,,,3088.0,,kurde,,2022.0,
15190,vikram,,,action,inde,inde,175.0,,,,,,,,1770000.0,,tamoul,Not Rated,2022.0,
15191,les affaires sont les affaires,,,no kind,france,france,93.0,,,,,,,,119.0,,français,,2024.0,
15192,en décalage,,,drame,espagne,espagne,104.0,,,,,,,,4494.0,,"espagnol, catalan, galicien",Tous publics,2021.0,tres
15193,butterfly vision,,,drame,croatie,ukraine,107.0,,,,,,,,4878.0,,"ukrainien, anglais, russe",,2022.0,bachennya metelyka
15194,seule la joie,,,drame,allemagne,allemagne,91.0,,,,,,,,1394.0,,"allemand, anglais, italien",Tous publics avec avertissement,2021.0,glück/bliss
15195,gangubai kathiawadi,,,biographique,inde,inde,152.0,,,,,,,,592000.0,,hindi,,2022.0,
15196,même les souris vont au paradis,,,animation,république tchèque,france,80.0,,,,,,,,2867.0,,"tchèque, anglais, français",Tous publics,2021.0,i mysi patrí do nebe
15197,laal singh chaddha,,,comédie,inde,inde,159.0,,,,,,,,6840.0,,"hindi, punjabi, anglais",Tous publics,2022.0,
15198,petite solange,,,drame,france,france,86.0,,,,,,,,8711.0,,français,Tous publics,2021.0,
15199,after love,,,drame,royaume-uni,grande-bretagne,89.0,,,,,,,,11721.0,,"anglais, français, arabe, urdu",,2020.0,
15200,the housewife,,,drame,états-unis,japon,0.0,,,,,,,,10429.0,,anglais,No Pegi,,red
15201,berlin alexanderplatz,,,policier,allemagne de louest,allemagne,0.0,,,,,,,,2908.0,,allemand,,,
15202,echo,,,action,états-unis,islande,0.0,,,,,,,,2257.0,,"anglais, langue des signes américaine",,,
15203,the photograph,,,drame,états-unis,u.s.a.,106.0,,,,,,,,12181900.0,,anglais,PG-13,2020.0,
15204,les lendemains de veille,,,comédie,france,france,85.0,,,,,,,,3350.0,,français,Tous publics,2021.0,
15205,si le vent tombe,,,drame,france,france,100.0,,,,,,,,8632.0,,"français, arménien, anglais, russe",Tous publics,2020.0,should the wind fall
15206,un monde pour julius,,,drame,espagne,pérou,104.0,,,,,,,,423.0,,espagnol,Tous publics avec avertissement,2021.0,un mundo para julius
15207,noublie pas les fleurs,,,drame,japon,japon,104.0,,,,,,,,3096.0,,japonais,,2022.0,a hundred flowers
15208,la voix du succès,,,drame,royaume-uni,u.s.a.,113.0,,,,,,,,22418.0,,anglais,Tous publics,2020.0,the high note
15209,"cléo, melvil et moi",,,comédie,france,france,73.0,,,,,,,,1849.0,,français,,2023.0,
15210,un varón,,,drame,colombie,colombie,81.0,,,,,,,,2608.0,,espagnol,Tous publics,2022.0,
15211,mainstream,,,comédie,états-unis,u.s.a.,94.0,,,,,,,,19745.0,,anglais,R,2020.0,
15212,detective conan : la fiancée de shibuya,,,animation,japon,japon,111.0,,,,,,,,18200.0,,japonais,,2022.0,meitantei conan : halloween no hanayome
15213,spoiler alert,,,comédie,états-unis,u.s.a.,112.0,,,,,,,,679690.0,,anglais,PG-13,2022.0,
15214,cigare au miel,,,drame,france,france,100.0,,,,,,,,4201.0,,"français, langues berbères",Tous publics avec avertissement,2020.0,
15215,piccolo corpo,,,drame,italie,italie,89.0,,,,,,,,374.0,,"italien, slovène",,2021.0,
15216,rimini,,,comédie,allemagne,autriche,114.0,,,,,,,,503.0,,"allemand, italien, anglais",,2022.0,
15217,linstant présent,,,romantique,france,france,83.0,,,,,,,,200.0,,français,,2021.0,
15218,des garçons de province,,,drame,france,france,82.0,,,,,,,,1311.0,,français,Tous publics,2022.0,
15219,ça tourne à saint-pierre et miquelon,,,comédie,france,france,95.0,,,,,,,,2177.0,,français,Not Rated,2022.0,
15220,bloody hell,,,action,australie,u.s.a.,93.0,,,,,,,,13144.0,,"anglais, finnois",,2020.0,
15221,heureux les fêlés,,,comédie,france,france,96.0,,,,,,,,37.0,,français,Tous publics,2022.0,
15222,le dernier piano,,,drame,liban,liban,110.0,,,,,,,,3821.0,,arabe,,2021.0,broken keys
15223,clara sola,,,drame,suède,suède,106.0,,,,,,,,8643.0,,espagnol,Tous publics,2021.0,
15224,tengo sueños eléctricos,,,drame,belgique,belgique,102.0,,,,,,,,313.0,,"espagnol, anglais",,2022.0,
15225,ali & ava,,,drame,royaume-uni,grande-bretagne,95.0,,,,,,,,10476.0,,anglais,Tous publics,2021.0,
15226,monday,,,drame,royaume-uni,u.s.a.,116.0,,,,,,,,18767.0,,"anglais, grec",R,2020.0,
15227,un été comme ça,,,drame,canada,canada,137.0,,,,,,,,472.0,,"français, allemand",,2022.0,
15228,le piège de huda,,,drame,égypte,palestine,91.0,,,,,,,,3389.0,,arabe,R,2021.0,hudas salon
15229,marché noir,,,policier,iran,iran,102.0,,,,,,,,1364.0,,"persan, arabe",,2020.0,koshtargah
15230,buladó,,,drame,antilles néerlandaises,pays-bas,87.0,,,,,,,,1052.0,,"papiamento, néerlandais",,2020.0,
15231,sweat,,,drame,pologne,suède,106.0,,,,,,,,8396.0,,"polonais, anglais",Unrated,2020.0,
15232,digger,,,drame,grèce,grèce,101.0,,,,,,,,1524.0,,grec,,2020.0,
